id,name,type,latitude,longitude,date,hour,timestamp,temperature,salinity,ph,dis_oxy,enterococcus,status
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,22/06/17,9:50:00,22/06/17 9:50,24,32,6.7,6.9,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,22/06/17,8:26:00,22/06/17 8:26,24,32.5,6.7,6.9,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,22/06/17,9:36:00,22/06/17 9:36,24.5,32,6.7,6.9,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,22/06/17,9:54:00,22/06/17 9:54,25,33,6.7,6.9,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,22/06/17,9:58:00,22/06/17 9:58,25,32.5,6.7,6.9,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,22/06/17,10:20:00,22/06/17 10:20,25,32.5,6.7,6.9,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,22/06/17,10:46:00,22/06/17 10:46,25,32.5,6.7,6.9,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,22/06/17,7:47:00,22/06/17 7:47,24,33,6.7,6.9,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,22/06/17,8:01:00,22/06/17 8:01,24,33,6.7,6.9,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,22/06/17,8:45:00,22/06/17 8:45,24,33,6.7,6.9,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,22/06/17,9:10:00,22/06/17 9:10,24.5,33,6.7,6.9,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,22/06/17,9:22:00,22/06/17 9:22,24.5,32.5,6.7,6.9,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,29/06/17,8:23:00,29/06/17 8:23,24,32.5,6.7,6.9,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,29/06/17,9:42:00,29/06/17 9:42,24.5,33,6.7,6.9,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,29/06/17,8:30:00,29/06/17 8:30,24,33,6.7,6.9,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,29/06/17,8:12:00,29/06/17 8:12,24,32.5,6.7,6.9,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,29/06/17,7:55:00,29/06/17 7:55,23.5,33,6.7,6.9,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,29/06/17,7:27:00,29/06/17 7:27,23.5,34,6.7,6.9,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,29/06/17,7:07:00,29/06/17 7:07,23.5,33,6.7,6.9,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,29/06/17,9:27:00,29/06/17 9:27,24.5,33,6.7,6.9,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,29/06/17,8:55:00,29/06/17 8:55,24,33,6.7,6.9,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,06/07/17,9:33:00,06/07/17 9:33,26,32.5,6.74,6.33,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,06/07/17,7:49:00,06/07/17 7:49,26,32,6.74,6.33,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,06/07/17,9:10:00,06/07/17 9:10,26,33,6.74,6.33,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,06/07/17,9:35:00,06/07/17 9:35,26,32,6.74,6.33,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,06/07/17,9:48:00,06/07/17 9:48,26,32.5,6.74,6.33,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,06/07/17,10:03:00,06/07/17 10:03,26.5,32.5,6.74,6.33,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,06/07/17,10:25:00,06/07/17 10:25,26.5,33,6.74,6.33,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,06/07/17,7:06:00,06/07/17 7:06,26,32,6.74,6.33,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,06/07/17,7:29:00,06/07/17 7:29,26,32,6.74,6.33,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,06/07/17,8:03:00,06/07/17 8:03,26,32,6.74,6.33,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,06/07/17,8:40:00,06/07/17 8:40,26,31,6.74,6.33,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,06/07/17,9:00:00,06/07/17 9:00,26,32.5,6.74,6.33,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,13/07/17,10:12:00,13/07/17 10:12,27,32.5,6.74,6.33,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,13/07/17,8:32:00,13/07/17 8:32,28,34,6.74,6.33,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,13/07/17,10:03:00,13/07/17 10:03,26,32,6.74,6.33,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,13/07/17,10:17:00,13/07/17 10:17,27,33,6.74,6.33,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,13/07/17,10:25:00,13/07/17 10:25,27,32,6.74,6.33,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,13/07/17,10:45:00,13/07/17 10:45,27,32,6.74,6.33,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,13/07/17,10:55:00,13/07/17 10:55,27.5,32,6.74,6.33,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,13/07/17,7:45:00,13/07/17 7:45,26,32,6.74,6.33,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,13/07/17,7:58:00,13/07/17 7:58,26.5,32,6.74,6.33,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,13/07/17,9:00:00,13/07/17 9:00,26,32,6.74,6.33,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,13/07/17,9:32:00,13/07/17 9:32,26,32,6.74,6.33,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,13/07/17,9:49:00,13/07/17 9:49,26.5,33,6.74,6.33,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,20/07/17,9:34:00,20/07/17 9:34,27.5,32.5,6.74,6.33,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,20/07/17,7:59:00,20/07/17 7:59,27,32,6.74,6.33,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,20/07/17,9:24:00,20/07/17 9:24,27.5,32,6.74,6.33,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,20/07/17,9:43:00,20/07/17 9:43,27.5,32,6.74,6.33,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,20/07/17,9:59:00,20/07/17 9:59,28,33,6.74,6.33,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,20/07/17,10:27:00,20/07/17 10:27,28,34,6.74,6.33,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,20/07/17,10:49:00,20/07/17 10:49,28,33,6.74,6.33,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,20/07/17,7:06:00,20/07/17 7:06,27,32.5,6.74,6.33,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,20/07/17,7:23:00,20/07/17 7:23,27,33,6.74,6.33,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,20/07/17,8:26:00,20/07/17 8:26,27,32,6.74,6.33,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,20/07/17,8:46:00,20/07/17 8:46,27,32,6.74,6.33,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,20/07/17,9:04:00,20/07/17 9:04,27,32.5,6.74,6.33,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,27/07/17,10:05:00,27/07/17 10:05,29,32,6.74,6.33,98,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,27/07/17,7:57:00,27/07/17 7:57,28,32,6.74,6.33,663,0
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,27/07/17,9:49:00,27/07/17 9:49,29,32,6.74,6.33,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,27/07/17,10:10:00,27/07/17 10:10,29,34,6.74,6.33,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,27/07/17,10:24:00,27/07/17 10:24,28,32,6.74,6.33,41,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,27/07/17,10:35:00,27/07/17 10:35,28,32,6.74,6.33,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,27/07/17,11:00:00,27/07/17 11:00,28,32,6.74,6.33,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,27/07/17,7:23:00,27/07/17 7:23,27,32,6.74,6.33,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,27/07/17,7:36:00,27/07/17 7:36,27,34,6.74,6.33,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,27/07/17,8:10:00,27/07/17 8:10,27,32,6.74,6.33,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,27/07/17,8:40:00,27/07/17 8:40,28,32,6.74,6.33,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,27/07/17,9:17:00,27/07/17 9:17,29,33,6.74,6.33,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,03/08/17,10:27:00,03/08/17 10:27,34,32,6.82,6.09,1246,0
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,03/08/17,8:45:00,03/08/17 8:45,33,31,6.82,6.09,1246,0
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,03/08/17,10:18:00,03/08/17 10:18,34,33,6.82,6.09,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,03/08/17,10:33:00,03/08/17 10:33,34,33,6.82,6.09,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,03/08/17,10:35:00,03/08/17 10:35,34,32,6.82,6.09,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,03/08/17,10:51:00,03/08/17 10:51,34,31,6.82,6.09,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,03/08/17,11:02:00,03/08/17 11:02,34,33,6.82,6.09,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,03/08/17,8:09:00,03/08/17 8:09,33,33,6.82,6.09,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,03/08/17,8:25:00,03/08/17 8:25,33,32,6.82,6.09,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,03/08/17,9:06:00,03/08/17 9:06,33,32,6.82,6.09,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,03/08/17,9:30:00,03/08/17 9:30,33,33,6.82,6.09,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,03/08/17,10:10:00,03/08/17 10:10,34,32,6.82,6.09,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,10/08/17,9:23:00,10/08/17 9:23,33,33,6.82,6.09,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,10/08/17,7:58:00,10/08/17 7:58,33,32,6.82,6.09,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,10/08/17,9:10:00,10/08/17 9:10,33,32,6.82,6.09,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,10/08/17,9:31:00,10/08/17 9:31,33,33,6.82,6.09,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,10/08/17,9:44:00,10/08/17 9:44,33,33,6.82,6.09,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,10/08/17,10:05:00,10/08/17 10:05,34,34,6.82,6.09,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,10/08/17,10:30:00,10/08/17 10:30,34,32,6.82,6.09,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,10/08/17,7:25:00,10/08/17 7:25,33,32,6.82,6.09,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,10/08/17,7:39:00,10/08/17 7:39,33,33,6.82,6.09,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,10/08/17,8:19:00,10/08/17 8:19,33,33,6.82,6.09,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,10/08/17,8:36:00,10/08/17 8:36,33,32,6.82,6.09,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,10/08/17,8:59:00,10/08/17 8:59,33,32,6.82,6.09,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,17/08/17,9:34:00,17/08/17 9:34,34,33.5,6.82,6.09,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,17/08/17,7:43:00,17/08/17 7:43,34,33,6.82,6.09,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,17/08/17,9:24:00,17/08/17 9:24,34,32.5,6.82,6.09,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,17/08/17,9:40:00,17/08/17 9:40,34,33,6.82,6.09,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,17/08/17,9:57:00,17/08/17 9:57,34,32,6.82,6.09,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,17/08/17,10:12:00,17/08/17 10:12,34,33.5,6.82,6.09,1354,0
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,17/08/17,10:33:00,17/08/17 10:33,34,34,6.82,6.09,449,0
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,17/08/17,6:58:00,17/08/17 6:58,34,32,6.82,6.09,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,17/08/17,7:15:00,17/08/17 7:15,34,32,6.82,6.09,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,17/08/17,7:55:00,17/08/17 7:55,34,33,6.82,6.09,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,17/08/17,8:24:00,17/08/17 8:24,34,32,6.82,6.09,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,17/08/17,8:49:13,17/08/17 8:49,34,32.5,6.82,6.09,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,24/08/17,10:18:00,24/08/17 10:18,32,32.5,6.82,6.09,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,24/08/17,8:13:00,24/08/17 8:13,32,32,6.82,6.09,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,24/08/17,9:59:00,24/08/17 9:59,32,33,6.82,6.09,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,24/08/17,10:30:00,24/08/17 10:30,32,32,6.82,6.09,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,24/08/17,10:45:00,24/08/17 10:45,32,32,6.82,6.09,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,24/08/17,11:06:00,24/08/17 11:06,32,34,6.82,6.09,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,24/08/17,11:28:00,24/08/17 11:28,32,33,6.82,6.09,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,24/08/17,8:47:00,24/08/17 8:47,32,32,6.82,6.09,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,24/08/17,9:20:00,24/08/17 9:20,32,33,6.82,6.09,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,24/08/17,9:45:00,24/08/17 9:45,32,32.5,6.82,6.09,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,07/09/17,9:21:00,07/09/17 9:21,30,32.5,6.96,5.94,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,07/09/17,7:28:00,07/09/17 7:28,30,32.5,6.96,5.94,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,07/09/17,9:04:00,07/09/17 9:04,30,33,6.96,5.94,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,07/09/17,9:34:00,07/09/17 9:34,30,33,6.96,5.94,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,07/09/17,9:48:00,07/09/17 9:48,30,32.5,6.96,5.94,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,07/09/17,10:10:00,07/09/17 10:10,30,33,6.96,5.94,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,07/09/17,10:38:00,07/09/17 10:38,30,32.5,6.96,5.94,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,07/09/17,6:41:00,07/09/17 6:41,30,33,6.96,5.94,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,07/09/17,7:02:00,07/09/17 7:02,30,33.5,6.96,5.94,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,07/09/17,7:46:00,07/09/17 7:46,30,32.5,6.96,5.94,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,07/09/17,8:14:00,07/09/17 8:14,30,31,6.96,5.94,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,07/09/17,8:45:00,07/09/17 8:45,30,32.5,6.96,5.94,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,14/09/17,9:16:00,14/09/17 9:16,32,32,6.96,5.94,983,0
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,14/09/17,7:40:00,14/09/17 7:40,32,32.5,6.96,5.94,983,0
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,14/09/17,9:00:00,14/09/17 9:00,32,32,6.96,5.94,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,14/09/17,9:25:00,14/09/17 9:25,32,33,6.96,5.94,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,14/09/17,9:42:00,14/09/17 9:42,32,34,6.96,5.94,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,14/09/17,10:10:00,14/09/17 10:10,32,32,6.96,5.94,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,14/09/17,10:45:00,14/09/17 10:45,32,33,6.96,5.94,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,14/09/17,6:45:00,14/09/17 6:45,32,32.5,6.96,5.94,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,14/09/17,7:05:00,14/09/17 7:05,32,33,6.96,5.94,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,14/09/17,7:55:00,14/09/17 7:55,32,33,6.96,5.94,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,14/09/17,8:14:00,14/09/17 8:14,32,34,6.96,5.94,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,14/09/17,8:42:00,14/09/17 8:42,32,32,6.96,5.94,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,21/09/17,10:33:00,21/09/17 10:33,33,32.5,6.96,5.94,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,21/09/17,7:50:00,21/09/17 7:50,33,32,6.96,5.94,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,21/09/17,10:15:00,21/09/17 10:15,33,32.5,6.96,5.94,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,21/09/17,10:45:00,21/09/17 10:45,33,33,6.96,5.94,82,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,21/09/17,10:55:00,21/09/17 10:55,33,32.5,6.96,5.94,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,21/09/17,11:20:00,21/09/17 11:20,33,33,6.96,5.94,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,21/09/17,11:45:00,21/09/17 11:45,33,32.5,6.96,5.94,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,21/09/17,7:00:00,21/09/17 7:00,33,32.5,6.96,5.94,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,21/09/17,7:10:00,21/09/17 7:10,33,33,6.96,5.94,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,21/09/17,8:15:00,21/09/17 8:15,33,32.5,6.96,5.94,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,21/09/17,8:35:00,21/09/17 8:35,33,32,6.96,5.94,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,21/09/17,10:02:00,21/09/17 10:02,33,33,6.96,5.94,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,28/09/17,9:05:00,28/09/17 9:05,34,32.5,6.96,5.94,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,28/09/17,7:25:00,28/09/17 7:25,34,32,6.96,5.94,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,28/09/17,8:52:00,28/09/17 8:52,34,33.5,6.96,5.94,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,28/09/17,9:11:00,28/09/17 9:11,34,31.5,6.96,5.94,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,28/09/17,9:19:00,28/09/17 9:19,34,32,6.96,5.94,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,28/09/17,9:36:00,28/09/17 9:36,34,32,6.96,5.94,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,28/09/17,9:48:00,28/09/17 9:48,34,33,6.96,5.94,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,28/09/17,6:40:00,28/09/17 6:40,34,34,6.96,5.94,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,28/09/17,7:05:00,28/09/17 7:05,34,34,6.96,5.94,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,28/09/17,7:40:00,28/09/17 7:40,34,33,6.96,5.94,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,28/09/17,8:10:00,28/09/17 8:10,34,32.5,6.96,5.94,61,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,28/09/17,8:36:00,28/09/17 8:36,34,32.5,6.96,5.94,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,05/10/17,10:25:00,05/10/17 10:25,32,32.5,7.35,6.01,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,05/10/17,8:40:00,05/10/17 8:40,32,32,7.35,6.01,675,0
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,05/10/17,10:10:00,05/10/17 10:10,32,33,7.35,6.01,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,05/10/17,10:33:00,05/10/17 10:33,32,34,7.35,6.01,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,05/10/17,10:42:00,05/10/17 10:42,32,34,7.35,6.01,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,05/10/17,11:05:00,05/10/17 11:05,32,32.5,7.35,6.01,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,05/10/17,11:34:00,05/10/17 11:34,32,33,7.35,6.01,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,05/10/17,8:01:00,05/10/17 8:01,32,33.5,7.35,6.01,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,05/10/17,8:14:00,05/10/17 8:14,32,32,7.35,6.01,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,05/10/17,8:55:00,05/10/17 8:55,32,33,7.35,6.01,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,05/10/17,9:18:00,05/10/17 9:18,32,33.5,7.35,6.01,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,05/10/17,9:55:00,05/10/17 9:55,32,32.5,7.35,6.01,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,12/10/17,9:00:00,12/10/17 9:00,30,33,7.35,6.01,20,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,12/10/17,7:33:00,12/10/17 7:33,30,32.5,7.35,6.01,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,12/10/17,9:18:00,12/10/17 9:18,30,32,7.35,6.01,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,12/10/17,9:25:00,12/10/17 9:25,30,32.5,7.35,6.01,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,12/10/17,9:30:00,12/10/17 9:30,30,31,7.35,6.01,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,12/10/17,9:43:00,12/10/17 9:43,30,32,7.35,6.01,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,12/10/17,10:05:00,12/10/17 10:05,30,34,7.35,6.01,543,0
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,12/10/17,6:52:00,12/10/17 6:52,30,31,7.35,6.01,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,12/10/17,7:11:00,12/10/17 7:11,30,32,7.35,6.01,20,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,12/10/17,7:48:00,12/10/17 7:48,30,33.5,7.35,6.01,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,12/10/17,8:15:00,12/10/17 8:15,30,32.5,7.35,6.01,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,12/10/17,8:47:00,12/10/17 8:47,30,33,7.35,6.01,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,19/10/17,9:51:00,19/10/17 9:51,29,32.5,7.35,6.01,395,0
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,19/10/17,7:48:00,19/10/17 7:48,29,32.5,7.35,6.01,0.99,1
